Date,AAPL,GOOG,AMZN,MSFT
2016-08-25,24.718612670898438,38.289146423339844,37.96099853515625,52.16365432739258
2016-08-26,24.57383918762207,38.295616149902344,38.45000076293945,52.038108825683594
2016-08-29,24.5462703704834,38.42549514770508,38.56449890136719,52.10087585449219
2016-08-30,24.357831954956055,38.273223876953125,38.37900161743164,51.91256332397461
2016-08-31,24.380817413330078,38.17170333862305,38.45800018310547,51.52695846557617
2016-09-01,24.525583267211914,38.257789611816406,38.53099822998047,51.6435432434082
2016-09-02,24.75537109375,38.39116287231445,38.62200164794922,51.71527862548828
2016-09-06,24.74847412109375,38.82012939453125,39.44350051879883,51.66147232055664
2016-09-07,24.900142669677734,38.83356857299805,39.2239990234375,51.70631408691406
2016-09-08,24.247543334960938,38.583248138427734,39.202999114990234,51.50004959106445
2016-09-09,23.69832992553711,37.8039436340332,38.00699996948242,50.406028747558594
2016-09-12,24.229158401489258,38.26974105834961,38.574501037597656,51.15930938720703
2016-09-13,24.80592918395996,37.80543899536133,38.050498962402344,50.6930046081543
2016-09-14,25.683725357055664,37.94477462768555,38.054500579833984,50.450870513916016
2016-09-15,26.556936264038086,38.40609359741211,38.484500885009766,51.28484344482422
2016-09-16,26.40756607055664,38.26277160644531,38.92599868774414,51.33863830566406
2016-09-19,26.09964942932129,38.10451889038086,38.755001068115234,51.05168533325195
2016-09-20,26.097352981567383,38.388671875,39.01100158691406,50.94408416748047
2016-09-21,26.092756271362305,38.62804412841797,39.48699951171875,51.79599380493164
2016-09-22,26.33863639831543,39.17494583129883,40.23500061035156,51.849788665771484
2016-09-23,25.899730682373047,39.15952682495117,40.287498474121094,51.50004959106445
2016-09-26,25.938796997070312,38.52801513671875,39.95800018310547,51.024784088134766
2016-09-27,25.9870548248291,38.9659423828125,40.80550003051758,51.96638107299805
2016-09-28,26.184677124023438,38.89377975463867,41.43600082397461,52.038108825683594
2016-09-29,25.77794647216797,38.56782913208008,41.45249938964844,51.47316360473633
2016-09-30,25.977859497070312,38.6812858581543,41.865501403808594,51.652503967285156
2016-10-03,25.856067657470703,38.445899963378906,41.83700180053711,51.49109649658203
2016-10-04,25.966367721557617,38.638492584228516,41.701499938964844,51.329681396484375
2016-10-05,25.977859497070312,38.640480041503906,42.21799850463867,51.688377380371094
2016-10-06,26.170883178710938,38.65988540649414,42.08300018310547,51.778045654296875
2016-10-07,26.209945678710938,38.571311950683594,41.971500396728516,51.83185577392578
2016-10-10,26.667234420776367,39.11174774169922,42.08549880981445,52.04707336425781
2016-10-11,26.724681854248047,38.96892547607422,41.54999923706055,51.28484344482422
2016-10-12,26.963665008544922,39.121700286865234,41.704498291015625,51.213096618652344
2016-10-13,26.880945205688477,38.72607421875,41.4640007019043,51.042720794677734
2016-10-14,27.030303955078125,38.74299240112305,41.14799880981445,51.49109649658203
2016-10-17,27.01191520690918,38.81415939331055,40.647499084472656,51.311744689941406
2016-10-18,26.993534088134766,39.57555389404297,40.88249969482422,51.70631408691406
2016-10-19,26.91310691833496,39.88608169555664,40.884498596191406,51.58973693847656
2016-10-20,26.89932632446289,39.660648345947266,40.51599884033203,51.33863830566406
2016-10-21,26.793617248535156,39.78008270263672,40.949501037597656,53.49980163574219
2016-10-24,27.034902572631836,40.46384048461914,41.90449905395508,54.70144271850586
2016-10-25,27.17276954650879,40.1931266784668,41.75899887084961,54.692481994628906
2016-10-26,26.5615234375,39.76515197753906,41.12950134277344,54.36964416503906
2016-10-27,26.306459426879883,39.58003234863281,40.917999267578125,53.89436721801758
2016-10-28,26.131820678710938,39.58102798461914,38.816001892089844,53.68811798095703
2016-10-31,26.0904541015625,39.04207992553711,39.49100112915039,53.73295211791992
2016-11-01,25.619386672973633,38.99579620361328,39.27050018310547,53.625343322753906
2016-11-02,25.64236068725586,38.25381088256836,38.27799987792969,53.293548583984375
2016-11-03,25.367509841918945,37.92686080932617,38.35150146484375,53.09626770019531
2016-11-04,25.138853073120117,37.92138671875,37.752498626708984,52.647884368896484
2016-11-07,25.501476287841797,38.94155502319336,39.246498107910156,54.18132400512695
2016-11-08,25.65160369873047,39.33917236328125,39.38750076293945,54.22617721557617
2016-11-09,25.610023498535156,39.08039474487305,38.59400177001953,53.95713806152344
2016-11-10,24.896326065063477,37.94825744628906,37.11899948120117,52.638938903808594
2016-11-11,25.044151306152344,37.52327346801758,36.95050048828125,52.92588424682617
2016-11-14,24.415910720825195,36.63050079345703,35.95349884033203,52.11882019042969
2016-11-15,24.739273071289062,37.74571990966797,37.1619987487793,53.14801025390625
2016-11-16,25.40446662902832,38.04380416870117,37.324501037597656,53.85219955444336
2016-11-17,25.395227432250977,38.37971878051758,37.81999969482422,54.745975494384766
2016-11-18,25.420629501342773,37.84773635864258,38.007999420166016,54.48415756225586
